outcome,n_obs,n_clusters,controls,coef_medium,se_medium,ci_low_medium,ci_high_medium,pval_cluster_medium,pval_wbt_medium,coef_high,se_high,ci_low_high,ci_high_high,pval_cluster_high,pval_wbt_high,label,exposure_spec,control_spec
matdep,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.0002748662084364912,0.0026083769005122975,-0.0052546458053258395,0.0058043782221988225,0.917385467307885,0.915991599159916,0.00670533840021003,0.0054120902107012685,-0.004767780317319066,0.018178457117739126,0.23323020041440778,0.31513151315131516,covid_robust_2022_2025,exposure_exp_hybrid,preferred_demographic
poverty_gap,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.009003328628507598,0.005499242922737072,-0.0026545455851077013,0.020661202842122896,0.12110419353261404,0.19721972197219723,-0.0020669125996184952,0.004299320572730895,-0.011181065064801678,0.007047239865564689,0.637199633850011,0.6737673767376737,covid_robust_2022_2025,exposure_exp_hybrid,preferred_demographic
poverty_gap_sq,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.005617666139721124,0.003704355408036781,-0.0022352165199749606,0.013470548799417208,0.14889975440743863,0.22812281228122813,-0.0015101661356745637,0.0035529031949325857,-0.009041984446232278,0.006021652174883151,0.676460540083319,0.7069706970697069,covid_robust_2022_2025,exposure_exp_hybrid,preferred_demographic
poverty,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.004431990986705117,0.011179963181608387,-0.01954664521661973,0.028410627190029965,0.697769706985969,0.7261726172617262,-0.0015230983179443203,0.007549361749383627,-0.01771486890029819,0.014668672264409547,0.843012792764942,0.8566856685668567,covid_robust_2022_2025,exposure_cov_sim,preferred_demographic
matdep,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.0011247829875192844,0.005976935122624498,-0.011694467898034105,0.013944033873072675,0.8534303403755059,0.8416841684168417,0.00645649273100916,0.007164522177119712,-0.008909879059769081,0.0218228645217874,0.38273637094027047,0.44204420442044207,covid_robust_2022_2025,exposure_cov_sim,preferred_demographic
poverty_gap,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.004250186752669433,0.006178705343482546,-0.009001818216598532,0.0175021917219374,0.502768987050386,0.5675567556755675,0.0009033623776703864,0.004729165150167365,-0.009239688081373381,0.011046412836714153,0.8512528460026036,0.8763876387638764,covid_robust_2022_2025,exposure_cov_sim,preferred_demographic
poverty_gap_sq,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.004400705575662658,0.004318987329111151,-0.0048626009531006105,0.013664012104425926,0.32552646488041903,0.40514051405140517,0.0018152236643505257,0.0037691613686098983,-0.006268823463658035,0.009899270792359086,0.6375320321900684,0.6685668566856686,covid_robust_2022_2025,exposure_cov_sim,preferred_demographic
poverty,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.005059504862228528,0.008355875707525075,-0.02298107584562407,0.012862066121167016,0.5545346983016173,0.5671567156715671,0.00478031313942211,0.009121017261502377,-0.014782323263316691,0.024342949542160913,0.6084080526341653,0.637063706370637,covid_robust_2022_2025,exposure_exp_sim,preferred_demographic
matdep,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.0027996187784360567,0.00458645308113551,-0.012636582291615094,0.007037344734742979,0.5513709734991328,0.6190619061906191,0.0024160231896901605,0.006596053941671329,-0.011731105497194264,0.016563151876574585,0.7196298537484869,0.783978397839784,covid_robust_2022_2025,exposure_exp_sim,preferred_demographic
poverty_gap,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.004036582431827506,0.005188091480679401,-0.015163931975288454,0.007090767111633442,0.4494908345057005,0.46254625462546256,0.0014950849847793113,0.004436475521068446,-0.008020208654081495,0.011010378623640116,0.7411169035768093,0.754975497549755,covid_robust_2022_2025,exposure_exp_sim,preferred_demographic
poverty_gap_sq,140642,15,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.0026401749412061698,0.0038704686908682174,-0.010941504665382972,0.0056611547829706335,0.5062844574345648,0.5474547454745474,0.0013291050664294515,0.00346653712838711,-0.006105877619708032,0.008764087752566936,0.7071750252235292,0.7101710171017102,covid_robust_2022_2025,exposure_exp_sim,preferred_demographic
poverty,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.017668076564590133,0.008050429844508922,-0.03473422545297354,-0.0006019276762067281,0.04329097948891114,0.0391039103910391,-0.022101635679943814,0.010508922355650553,-0.044379555870792134,0.0001762845109045015,0.051630869023648884,0.0812081208120812,covid_robust_2022_2025,exposure_cov_admin,preferred_demographic
matdep,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.0008230762795047659,0.006763700688521049,-0.013515328652437455,0.015161481211446986,0.9046596034828451,0.8552855285528553,0.00895834445520938,0.007418940747293352,-0.00676910734958629,0.02468579626000505,0.24478852553052355,0.356035603560356,covid_robust_2022_2025,exposure_cov_admin,preferred_demographic
poverty_gap,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.007342401575125556,0.004669319789045946,-0.017240917339682728,0.0025561141894316153,0.1354034111275726,0.1417141714171417,-0.009815419946288793,0.005573640979478824,-0.021631010994642694,0.00200017110206511,0.09732711277545536,0.1279127912791279,covid_robust_2022_2025,exposure_cov_admin,preferred_demographic
poverty_gap_sq,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.004011235301511053,0.0036838386027024115,-0.011820624276855717,0.0037981536738336107,0.2923391819429535,0.3163316331633163,-0.004340643173193789,0.004531902513275808,-0.013947847326641297,0.0052665609802537185,0.35241520123640635,0.38263826382638266,covid_robust_2022_2025,exposure_cov_admin,preferred_demographic
poverty,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.005126684621549923,0.009861550150170128,-0.026032237043431737,0.015778867800331893,0.6102748842814387,0.6360636063606361,-0.01164206743401719,0.008913044257644935,-0.03053687718799226,0.007252742319957883,0.2099571107668854,0.26652665266526654,covid_robust_2022_2025,exposure_exp_admin,preferred_demographic
matdep,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,0.01096575084431028,0.004153266837944732,0.002161218465471338,0.01977028322314922,0.017819201312343935,0.021702170217021702,0.01322925764583802,0.003972591347568285,0.004807740196487508,0.02165077509518853,0.004241259822455712,0.026202620262026202,covid_robust_2022_2025,exposure_exp_admin,preferred_demographic
poverty_gap,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.0026571022572524096,0.005493991885353592,-0.01430384476889206,0.00898964025438724,0.6351952939101393,0.6593659365936594,-0.00770833315727733,0.0038186900348795147,-0.015803594398301812,0.00038692808374715063,0.06061607225429877,0.08340834083408341,covid_robust_2022_2025,exposure_exp_admin,preferred_demographic
poverty_gap_sq,150621,17,head_age_group;head_sex;head_education_group;n_adults_group;n_children_group,-0.0010524097987263839,0.004508199738005592,-0.01060936631327231,0.00850454671581954,0.8183775027841027,0.8042804280428043,-0.005102885063755267,0.0026968613307953256,-0.010819975690173164,0.0006142055626626288,0.07670917275144773,0.078007800780078,covid_robust_2022_2025,exposure_exp_admin,preferred_demographic
